训练日志将同步写入: logs_multi\train_log_20260412_181635.txt

配置已保存到 checkpoints_multi\config_20260412_181635.json
创建数据加载器...

============================================================
使用多场景训练数据（4 种类型等量混合）
  类型: ['crossing', 'many_targets', 'high_maneuver', 'spindle']
============================================================


创建多场景训练集（seed=42）...

============================================================
多场景数据集: 4 种类型 × 500 = 2000 条场景
============================================================
  生成 crossing       × 500 条...
    200/500
    400/500
  生成 many_targets   × 500 条...
    200/500
    400/500
  生成 high_maneuver  × 500 条...
    200/500
    400/500
  生成 spindle        × 500 条...
    200/500
    400/500
数据集生成完毕！

创建多场景验证集（seed=142）...

============================================================
多场景数据集: 4 种类型 × 50 = 200 条场景
============================================================
  生成 crossing       × 50 条...
  生成 many_targets   × 50 条...
  生成 high_maneuver  × 50 条...
  生成 spindle        × 50 条...
数据集生成完毕！

创建多场景测试集（seed=242）...

============================================================
多场景数据集: 4 种类型 × 50 = 200 条场景
============================================================
  生成 crossing       × 50 条...
  生成 many_targets   × 50 条...
  生成 high_maneuver  × 50 条...
  生成 spindle        × 50 条...
数据集生成完毕！
测试集 'crossing' 已保存 → checkpoints_multi\test_scenarios_crossing.pkl（50 条）
测试集 'many_targets' 已保存 → checkpoints_multi\test_scenarios_many_targets.pkl（50 条）
测试集 'high_maneuver' 已保存 → checkpoints_multi\test_scenarios_high_maneuver.pkl（50 条）
测试集 'spindle' 已保存 → checkpoints_multi\test_scenarios_spindle.pkl（50 条）
训练集 'crossing' 已保存 → checkpoints_multi\train_scenarios_crossing.pkl（500 条）
训练集 'many_targets' 已保存 → checkpoints_multi\train_scenarios_many_targets.pkl（500 条）
训练集 'high_maneuver' 已保存 → checkpoints_multi\train_scenarios_high_maneuver.pkl（500 条）
训练集 'spindle' 已保存 → checkpoints_multi\train_scenarios_spindle.pkl（500 条）
训练批次数: 813
验证批次数: 82
测试批次数: 82
创建模型...
可训练参数数量: 20,531,992

开始训练...
步骤 0/300000 | 总损失: 4.6024 | 关联损失: 3.3459 | 关联准确率: 0.6% | 滤波损失: 1.2565 | 位置误差: 31775.4m | LR: 1.00e-04
步骤 27400/300000 | 总损失: 0.1035 | 关联损失: 0.0991 | 关联准确率: 95.7% | 滤波损失: 0.0044 | 位置误差: 792.4m | LR: 1.00e-04
步骤 27500/300000 | 总损失: 0.0934 | 关联损失: 0.0894 | 关联准确率: 96.3% | 滤波损失: 0.0041 | 位置误差: 653.3m | LR: 1.00e-04
步骤 27600/300000 | 总损失: 0.1052 | 关联损失: 0.0980 | 关联准确率: 95.7% | 滤波损失: 0.0073 | 位置误差: 780.4m | LR: 1.00e-04
步骤 27700/300000 | 总损失: 0.1195 | 关联损失: 0.1171 | 关联准确率: 95.0% | 滤波损失: 0.0024 | 位置误差: 634.4m | LR: 1.00e-04
步骤 27800/300000 | 总损失: 0.0985 | 关联损失: 0.0920 | 关联准确率: 95.6% | 滤波损失: 0.0065 | 位置误差: 813.8m | LR: 1.00e-04
步骤 27900/300000 | 总损失: 0.0928 | 关联损失: 0.0890 | 关联准确率: 95.8% | 滤波损失: 0.0038 | 位置误差: 700.3m | LR: 1.00e-04
步骤 28000/300000 | 总损失: 0.0822 | 关联损失: 0.0756 | 关联准确率: 97.1% | 滤波损失: 0.0066 | 位置误差: 768.7m | LR: 1.00e-04
步骤 28100/300000 | 总损失: 0.1056 | 关联损失: 0.0969 | 关联准确率: 95.6% | 滤波损失: 0.0087 | 位置误差: 963.5m | LR: 1.00e-04
步骤 28200/300000 | 总损失: 0.1239 | 关联损失: 0.1179 | 关联准确率: 95.0% | 滤波损失: 0.0060 | 位置误差: 949.1m | LR: 1.00e-04
步骤 28300/300000 | 总损失: 0.1071 | 关联损失: 0.1017 | 关联准确率: 94.9% | 滤波损失: 0.0055 | 位置误差: 857.4m | LR: 1.00e-04
步骤 28400/300000 | 总损失: 0.0804 | 关联损失: 0.0782 | 关联准确率: 96.1% | 滤波损失: 0.0022 | 位置误差: 629.0m | LR: 1.00e-04
步骤 28500/300000 | 总损失: 0.0939 | 关联损失: 0.0885 | 关联准确率: 95.8% | 滤波损失: 0.0055 | 位置误差: 756.9m | LR: 1.00e-04
步骤 28600/300000 | 总损失: 0.1049 | 关联损失: 0.1022 | 关联准确率: 95.3% | 滤波损失: 0.0028 | 位置误差: 620.4m | LR: 1.00e-04
步骤 28700/300000 | 总损失: 0.1130 | 关联损失: 0.1099 | 关联准确率: 94.9% | 滤波损失: 0.0032 | 位置误差: 794.7m | LR: 1.00e-04
步骤 28800/300000 | 总损失: 0.0850 | 关联损失: 0.0758 | 关联准确率: 96.9% | 滤波损失: 0.0092 | 位置误差: 805.0m | LR: 1.00e-04
步骤 28900/300000 | 总损失: 0.1049 | 关联损失: 0.0992 | 关联准确率: 95.2% | 滤波损失: 0.0057 | 位置误差: 618.1m | LR: 1.00e-04
步骤 29000/300000 | 总损失: 0.1234 | 关联损失: 0.1131 | 关联准确率: 95.5% | 滤波损失: 0.0103 | 位置误差: 972.0m | LR: 1.00e-04
步骤 29100/300000 | 总损失: 0.0576 | 关联损失: 0.0566 | 关联准确率: 97.7% | 滤波损失: 0.0010 | 位置误差: 398.5m | LR: 1.00e-04
步骤 29200/300000 | 总损失: 0.1139 | 关联损失: 0.1069 | 关联准确率: 94.6% | 滤波损失: 0.0070 | 位置误差: 968.8m | LR: 1.00e-04
步骤 29300/300000 | 总损失: 0.0935 | 关联损失: 0.0900 | 关联准确率: 96.2% | 滤波损失: 0.0034 | 位置误差: 694.8m | LR: 1.00e-04
步骤 29400/300000 | 总损失: 0.0932 | 关联损失: 0.0886 | 关联准确率: 95.9% | 滤波损失: 0.0047 | 位置误差: 800.0m | LR: 1.00e-04
步骤 29500/300000 | 总损失: 0.0915 | 关联损失: 0.0879 | 关联准确率: 96.1% | 滤波损失: 0.0036 | 位置误差: 568.3m | LR: 1.00e-04
步骤 29600/300000 | 总损失: 0.1212 | 关联损失: 0.1185 | 关联准确率: 94.3% | 滤波损失: 0.0027 | 位置误差: 658.6m | LR: 1.00e-04
步骤 29700/300000 | 总损失: 0.0727 | 关联损失: 0.0702 | 关联准确率: 96.7% | 滤波损失: 0.0025 | 位置误差: 624.8m | LR: 1.00e-04
步骤 29800/300000 | 总损失: 0.0834 | 关联损失: 0.0695 | 关联准确率: 96.7% | 滤波损失: 0.0139 | 位置误差: 1011.8m | LR: 1.00e-04
步骤 29900/300000 | 总损失: 0.0965 | 关联损失: 0.0929 | 关联准确率: 96.1% | 滤波损失: 0.0036 | 位置误差: 556.1m | LR: 1.00e-04
步骤 30000/300000 | 总损失: 0.1021 | 关联损失: 0.0933 | 关联准确率: 95.9% | 滤波损失: 0.0088 | 位置误差: 803.6m | LR: 1.00e-04

验证中...
验证(全量) - 总损失: 0.1351 | 关联准确率: 96.4% | 位置误差: 1116.4m | OSPA: 0.0168 | 位置OSPA: 0.0168 | 数量OSPA: 0.0000
  分场景关联准确率 → crossing: 93.6% | many_targets: 96.3% | high_maneuver: 97.1% | spindle: 98.0%
保存最佳模型，OSPA: 0.0168
保存检查点，步骤 30000
步骤 30100/300000 | 总损失: 0.1096 | 关联损失: 0.1019 | 关联准确率: 95.1% | 滤波损失: 0.0076 | 位置误差: 851.7m | LR: 1.00e-04
步骤 30200/300000 | 总损失: 0.0670 | 关联损失: 0.0652 | 关联准确率: 97.2% | 滤波损失: 0.0018 | 位置误差: 468.7m | LR: 1.00e-04
步骤 30300/300000 | 总损失: 0.1155 | 关联损失: 0.1096 | 关联准确率: 95.8% | 滤波损失: 0.0059 | 位置误差: 728.5m | LR: 1.00e-04
步骤 30400/300000 | 总损失: 0.0696 | 关联损失: 0.0679 | 关联准确率: 96.6% | 滤波损失: 0.0017 | 位置误差: 529.4m | LR: 1.00e-04
步骤 30500/300000 | 总损失: 0.0894 | 关联损失: 0.0882 | 关联准确率: 96.1% | 滤波损失: 0.0012 | 位置误差: 474.5m | LR: 1.00e-04
步骤 30600/300000 | 总损失: 0.1213 | 关联损失: 0.1048 | 关联准确率: 95.2% | 滤波损失: 0.0165 | 位置误差: 1188.7m | LR: 1.00e-04
步骤 30700/300000 | 总损失: 0.0639 | 关联损失: 0.0612 | 关联准确率: 97.4% | 滤波损失: 0.0027 | 位置误差: 617.6m | LR: 1.00e-04
步骤 30800/300000 | 总损失: 0.0703 | 关联损失: 0.0689 | 关联准确率: 97.6% | 滤波损失: 0.0014 | 位置误差: 462.4m | LR: 1.00e-04
步骤 30900/300000 | 总损失: 0.1110 | 关联损失: 0.1052 | 关联准确率: 96.1% | 滤波损失: 0.0058 | 位置误差: 838.9m | LR: 1.00e-04
步骤 31000/300000 | 总损失: 0.1277 | 关联损失: 0.1194 | 关联准确率: 94.9% | 滤波损失: 0.0083 | 位置误差: 950.9m | LR: 1.00e-04
步骤 31100/300000 | 总损失: 0.0865 | 关联损失: 0.0806 | 关联准确率: 96.7% | 滤波损失: 0.0059 | 位置误差: 748.3m | LR: 1.00e-04
步骤 31200/300000 | 总损失: 0.1001 | 关联损失: 0.0981 | 关联准确率: 96.5% | 滤波损失: 0.0019 | 位置误差: 561.9m | LR: 1.00e-04
步骤 31300/300000 | 总损失: 0.0749 | 关联损失: 0.0720 | 关联准确率: 97.3% | 滤波损失: 0.0029 | 位置误差: 608.9m | LR: 1.00e-04
步骤 31400/300000 | 总损失: 0.0883 | 关联损失: 0.0859 | 关联准确率: 96.6% | 滤波损失: 0.0024 | 位置误差: 588.1m | LR: 1.00e-04
步骤 31500/300000 | 总损失: 0.0912 | 关联损失: 0.0812 | 关联准确率: 96.6% | 滤波损失: 0.0100 | 位置误差: 957.6m | LR: 1.00e-04
步骤 31600/300000 | 总损失: 0.0893 | 关联损失: 0.0850 | 关联准确率: 96.4% | 滤波损失: 0.0042 | 位置误差: 704.1m | LR: 1.00e-04
步骤 31700/300000 | 总损失: 0.0760 | 关联损失: 0.0675 | 关联准确率: 97.4% | 滤波损失: 0.0085 | 位置误差: 1016.7m | LR: 1.00e-04
步骤 31800/300000 | 总损失: 0.0995 | 关联损失: 0.0757 | 关联准确率: 97.1% | 滤波损失: 0.0238 | 位置误差: 955.2m | LR: 1.00e-04
步骤 31900/300000 | 总损失: 0.0663 | 关联损失: 0.0641 | 关联准确率: 97.5% | 滤波损失: 0.0022 | 位置误差: 536.2m | LR: 1.00e-04
步骤 32000/300000 | 总损失: 0.0956 | 关联损失: 0.0913 | 关联准确率: 96.2% | 滤波损失: 0.0043 | 位置误差: 575.9m | LR: 1.00e-04
步骤 32100/300000 | 总损失: 0.0954 | 关联损失: 0.0882 | 关联准确率: 96.1% | 滤波损失: 0.0072 | 位置误差: 764.6m | LR: 1.00e-04
步骤 32200/300000 | 总损失: 0.0714 | 关联损失: 0.0598 | 关联准确率: 97.7% | 滤波损失: 0.0116 | 位置误差: 736.9m | LR: 1.00e-04
步骤 32300/300000 | 总损失: 0.1129 | 关联损失: 0.0994 | 关联准确率: 96.2% | 滤波损失: 0.0135 | 位置误差: 853.8m | LR: 1.00e-04
步骤 32400/300000 | 总损失: 0.0820 | 关联损失: 0.0797 | 关联准确率: 96.4% | 滤波损失: 0.0023 | 位置误差: 552.8m | LR: 1.00e-04
步骤 32500/300000 | 总损失: 0.0887 | 关联损失: 0.0821 | 关联准确率: 96.4% | 滤波损失: 0.0067 | 位置误差: 715.8m | LR: 1.00e-04
步骤 32600/300000 | 总损失: 0.0975 | 关联损失: 0.0911 | 关联准确率: 95.7% | 滤波损失: 0.0064 | 位置误差: 841.5m | LR: 1.00e-04
步骤 32700/300000 | 总损失: 0.0659 | 关联损失: 0.0626 | 关联准确率: 97.7% | 滤波损失: 0.0032 | 位置误差: 571.6m | LR: 1.00e-04
步骤 32800/300000 | 总损失: 0.1049 | 关联损失: 0.0947 | 关联准确率: 96.0% | 滤波损失: 0.0102 | 位置误差: 897.7m | LR: 1.00e-04
步骤 32900/300000 | 总损失: 0.1198 | 关联损失: 0.1160 | 关联准确率: 95.5% | 滤波损失: 0.0038 | 位置误差: 712.1m | LR: 1.00e-04
步骤 33000/300000 | 总损失: 0.0999 | 关联损失: 0.0914 | 关联准确率: 96.3% | 滤波损失: 0.0085 | 位置误差: 979.8m | LR: 1.00e-04
步骤 33100/300000 | 总损失: 0.0914 | 关联损失: 0.0893 | 关联准确率: 96.5% | 滤波损失: 0.0022 | 位置误差: 469.6m | LR: 1.00e-04
步骤 33200/300000 | 总损失: 0.0779 | 关联损失: 0.0747 | 关联准确率: 96.8% | 滤波损失: 0.0032 | 位置误差: 661.7m | LR: 1.00e-04
步骤 33300/300000 | 总损失: 0.0608 | 关联损失: 0.0590 | 关联准确率: 97.4% | 滤波损失: 0.0018 | 位置误差: 492.0m | LR: 1.00e-04
步骤 33400/300000 | 总损失: 0.0991 | 关联损失: 0.0912 | 关联准确率: 96.9% | 滤波损失: 0.0080 | 位置误差: 914.8m | LR: 1.00e-04
步骤 33500/300000 | 总损失: 0.0891 | 关联损失: 0.0859 | 关联准确率: 96.6% | 滤波损失: 0.0032 | 位置误差: 660.3m | LR: 1.00e-04
步骤 33600/300000 | 总损失: 0.0981 | 关联损失: 0.0867 | 关联准确率: 96.4% | 滤波损失: 0.0114 | 位置误差: 885.8m | LR: 1.00e-04
步骤 33700/300000 | 总损失: 0.0969 | 关联损失: 0.0835 | 关联准确率: 96.4% | 滤波损失: 0.0134 | 位置误差: 937.0m | LR: 1.00e-04
步骤 33800/300000 | 总损失: 0.1091 | 关联损失: 0.1014 | 关联准确率: 94.5% | 滤波损失: 0.0076 | 位置误差: 864.9m | LR: 1.00e-04
步骤 33900/300000 | 总损失: 0.1374 | 关联损失: 0.1331 | 关联准确率: 93.7% | 滤波损失: 0.0042 | 位置误差: 742.9m | LR: 1.00e-04
步骤 34000/300000 | 总损失: 0.1155 | 关联损失: 0.1094 | 关联准确率: 94.6% | 滤波损失: 0.0061 | 位置误差: 817.0m | LR: 1.00e-04
步骤 34100/300000 | 总损失: 0.0735 | 关联损失: 0.0713 | 关联准确率: 96.8% | 滤波损失: 0.0022 | 位置误差: 518.6m | LR: 1.00e-04
步骤 34200/300000 | 总损失: 0.0682 | 关联损失: 0.0618 | 关联准确率: 97.5% | 滤波损失: 0.0065 | 位置误差: 661.7m | LR: 1.00e-04
步骤 34300/300000 | 总损失: 0.1050 | 关联损失: 0.0821 | 关联准确率: 96.1% | 滤波损失: 0.0229 | 位置误差: 888.0m | LR: 1.00e-04
步骤 34400/300000 | 总损失: 0.0891 | 关联损失: 0.0852 | 关联准确率: 97.1% | 滤波损失: 0.0039 | 位置误差: 654.4m | LR: 1.00e-04
步骤 34500/300000 | 总损失: 0.1044 | 关联损失: 0.1000 | 关联准确率: 95.3% | 滤波损失: 0.0044 | 位置误差: 702.6m | LR: 1.00e-04
步骤 34600/300000 | 总损失: 0.0812 | 关联损失: 0.0794 | 关联准确率: 96.2% | 滤波损失: 0.0018 | 位置误差: 533.3m | LR: 1.00e-04
步骤 34700/300000 | 总损失: 0.0826 | 关联损失: 0.0739 | 关联准确率: 96.9% | 滤波损失: 0.0087 | 位置误差: 778.4m | LR: 1.00e-04
步骤 34800/300000 | 总损失: 0.0668 | 关联损失: 0.0641 | 关联准确率: 97.2% | 滤波损失: 0.0027 | 位置误差: 523.4m | LR: 1.00e-04
步骤 34900/300000 | 总损失: 0.0776 | 关联损失: 0.0756 | 关联准确率: 97.1% | 滤波损失: 0.0020 | 位置误差: 504.5m | LR: 1.00e-04
步骤 35000/300000 | 总损失: 0.0682 | 关联损失: 0.0648 | 关联准确率: 96.5% | 滤波损失: 0.0034 | 位置误差: 658.6m | LR: 1.00e-04

验证中...
验证(全量) - 总损失: 0.1294 | 关联准确率: 96.5% | 位置误差: 1016.9m | OSPA: 0.0150 | 位置OSPA: 0.0150 | 数量OSPA: 0.0000
  分场景关联准确率 → crossing: 93.5% | many_targets: 96.7% | high_maneuver: 97.1% | spindle: 98.2%
保存最佳模型，OSPA: 0.0150
步骤 35100/300000 | 总损失: 0.0623 | 关联损失: 0.0616 | 关联准确率: 97.9% | 滤波损失: 0.0007 | 位置误差: 367.6m | LR: 1.00e-04
步骤 35200/300000 | 总损失: 0.0941 | 关联损失: 0.0923 | 关联准确率: 95.8% | 滤波损失: 0.0018 | 位置误差: 498.6m | LR: 1.00e-04
步骤 35300/300000 | 总损失: 0.0747 | 关联损失: 0.0730 | 关联准确率: 97.2% | 滤波损失: 0.0016 | 位置误差: 472.1m | LR: 1.00e-04
步骤 35400/300000 | 总损失: 0.0617 | 关联损失: 0.0612 | 关联准确率: 97.3% | 滤波损失: 0.0005 | 位置误差: 413.7m | LR: 1.00e-04
步骤 35500/300000 | 总损失: 0.0634 | 关联损失: 0.0609 | 关联准确率: 97.2% | 滤波损失: 0.0025 | 位置误差: 552.2m | LR: 1.00e-04
步骤 35600/300000 | 总损失: 0.0972 | 关联损失: 0.0942 | 关联准确率: 96.0% | 滤波损失: 0.0030 | 位置误差: 618.0m | LR: 1.00e-04
步骤 35700/300000 | 总损失: 0.0727 | 关联损失: 0.0688 | 关联准确率: 96.8% | 滤波损失: 0.0039 | 位置误差: 711.0m | LR: 1.00e-04
步骤 35800/300000 | 总损失: 0.0650 | 关联损失: 0.0628 | 关联准确率: 97.7% | 滤波损失: 0.0022 | 位置误差: 443.6m | LR: 1.00e-04
步骤 35900/300000 | 总损失: 0.1043 | 关联损失: 0.0774 | 关联准确率: 96.7% | 滤波损失: 0.0269 | 位置误差: 1272.3m | LR: 1.00e-04
步骤 36000/300000 | 总损失: 0.0744 | 关联损失: 0.0711 | 关联准确率: 96.5% | 滤波损失: 0.0033 | 位置误差: 643.9m | LR: 1.00e-04
步骤 36100/300000 | 总损失: 0.0700 | 关联损失: 0.0674 | 关联准确率: 97.4% | 滤波损失: 0.0026 | 位置误差: 485.4m | LR: 1.00e-04
步骤 36200/300000 | 总损失: 0.0883 | 关联损失: 0.0835 | 关联准确率: 96.5% | 滤波损失: 0.0047 | 位置误差: 663.6m | LR: 1.00e-04
步骤 36300/300000 | 总损失: 0.0586 | 关联损失: 0.0569 | 关联准确率: 97.3% | 滤波损失: 0.0017 | 位置误差: 591.0m | LR: 1.00e-04
步骤 36400/300000 | 总损失: 0.0931 | 关联损失: 0.0893 | 关联准确率: 95.8% | 滤波损失: 0.0038 | 位置误差: 634.6m | LR: 1.00e-04
步骤 36500/300000 | 总损失: 0.0571 | 关联损失: 0.0550 | 关联准确率: 97.2% | 滤波损失: 0.0021 | 位置误差: 606.3m | LR: 1.00e-04
步骤 36600/300000 | 总损失: 0.0756 | 关联损失: 0.0705 | 关联准确率: 97.1% | 滤波损失: 0.0051 | 位置误差: 602.4m | LR: 1.00e-04
步骤 36700/300000 | 总损失: 0.0731 | 关联损失: 0.0686 | 关联准确率: 97.2% | 滤波损失: 0.0045 | 位置误差: 659.2m | LR: 1.00e-04
步骤 36800/300000 | 总损失: 0.0982 | 关联损失: 0.0894 | 关联准确率: 95.3% | 滤波损失: 0.0088 | 位置误差: 786.5m | LR: 1.00e-04
步骤 36900/300000 | 总损失: 0.0583 | 关联损失: 0.0540 | 关联准确率: 97.8% | 滤波损失: 0.0043 | 位置误差: 561.6m | LR: 1.00e-04
步骤 37000/300000 | 总损失: 0.0716 | 关联损失: 0.0704 | 关联准确率: 97.0% | 滤波损失: 0.0012 | 位置误差: 471.6m | LR: 1.00e-04
步骤 37100/300000 | 总损失: 0.0904 | 关联损失: 0.0835 | 关联准确率: 96.3% | 滤波损失: 0.0069 | 位置误差: 765.4m | LR: 1.00e-04
步骤 37200/300000 | 总损失: 0.0580 | 关联损失: 0.0568 | 关联准确率: 97.3% | 滤波损失: 0.0012 | 位置误差: 426.4m | LR: 1.00e-04
步骤 37300/300000 | 总损失: 0.0718 | 关联损失: 0.0682 | 关联准确率: 96.5% | 滤波损失: 0.0036 | 位置误差: 704.6m | LR: 1.00e-04
步骤 37400/300000 | 总损失: 0.0839 | 关联损失: 0.0808 | 关联准确率: 96.5% | 滤波损失: 0.0031 | 位置误差: 635.5m | LR: 1.00e-04
步骤 37500/300000 | 总损失: 0.0697 | 关联损失: 0.0647 | 关联准确率: 97.2% | 滤波损失: 0.0050 | 位置误差: 578.7m | LR: 1.00e-04
步骤 37600/300000 | 总损失: 0.0895 | 关联损失: 0.0864 | 关联准确率: 96.8% | 滤波损失: 0.0031 | 位置误差: 517.4m | LR: 1.00e-04
步骤 37700/300000 | 总损失: 0.0779 | 关联损失: 0.0699 | 关联准确率: 97.1% | 滤波损失: 0.0080 | 位置误差: 724.7m | LR: 1.00e-04
步骤 37800/300000 | 总损失: 0.0732 | 关联损失: 0.0700 | 关联准确率: 96.4% | 滤波损失: 0.0032 | 位置误差: 541.0m | LR: 1.00e-04
步骤 37900/300000 | 总损失: 0.0594 | 关联损失: 0.0568 | 关联准确率: 97.5% | 滤波损失: 0.0026 | 位置误差: 472.7m | LR: 1.00e-04
步骤 38000/300000 | 总损失: 0.0797 | 关联损失: 0.0770 | 关联准确率: 96.2% | 滤波损失: 0.0027 | 位置误差: 520.3m | LR: 1.00e-04
步骤 38100/300000 | 总损失: 0.0574 | 关联损失: 0.0546 | 关联准确率: 97.2% | 滤波损失: 0.0028 | 位置误差: 510.5m | LR: 1.00e-04
步骤 38200/300000 | 总损失: 0.0673 | 关联损失: 0.0651 | 关联准确率: 96.8% | 滤波损失: 0.0022 | 位置误差: 577.2m | LR: 1.00e-04
步骤 38300/300000 | 总损失: 0.1027 | 关联损失: 0.1002 | 关联准确率: 95.2% | 滤波损失: 0.0025 | 位置误差: 541.4m | LR: 1.00e-04
步骤 38400/300000 | 总损失: 0.0516 | 关联损失: 0.0505 | 关联准确率: 97.4% | 滤波损失: 0.0011 | 位置误差: 432.5m | LR: 1.00e-04
步骤 38500/300000 | 总损失: 0.0694 | 关联损失: 0.0675 | 关联准确率: 97.0% | 滤波损失: 0.0020 | 位置误差: 484.2m | LR: 1.00e-04
步骤 38600/300000 | 总损失: 0.0849 | 关联损失: 0.0824 | 关联准确率: 95.8% | 滤波损失: 0.0025 | 位置误差: 600.5m | LR: 1.00e-04
步骤 38700/300000 | 总损失: 0.0750 | 关联损失: 0.0738 | 关联准确率: 96.8% | 滤波损失: 0.0011 | 位置误差: 408.4m | LR: 1.00e-04
步骤 38800/300000 | 总损失: 0.1065 | 关联损失: 0.0999 | 关联准确率: 95.6% | 滤波损失: 0.0066 | 位置误差: 734.7m | LR: 1.00e-04
步骤 38900/300000 | 总损失: 0.0779 | 关联损失: 0.0770 | 关联准确率: 96.5% | 滤波损失: 0.0009 | 位置误差: 407.0m | LR: 1.00e-04
步骤 39000/300000 | 总损失: 0.0968 | 关联损失: 0.0922 | 关联准确率: 96.3% | 滤波损失: 0.0046 | 位置误差: 599.6m | LR: 1.00e-04
步骤 39100/300000 | 总损失: 0.0811 | 关联损失: 0.0766 | 关联准确率: 96.7% | 滤波损失: 0.0045 | 位置误差: 705.3m | LR: 1.00e-04
步骤 39200/300000 | 总损失: 0.0675 | 关联损失: 0.0649 | 关联准确率: 96.7% | 滤波损失: 0.0025 | 位置误差: 460.0m | LR: 1.00e-04
步骤 39300/300000 | 总损失: 0.0982 | 关联损失: 0.0943 | 关联准确率: 95.6% | 滤波损失: 0.0039 | 位置误差: 674.1m | LR: 1.00e-04
步骤 39400/300000 | 总损失: 0.0732 | 关联损失: 0.0696 | 关联准确率: 96.7% | 滤波损失: 0.0037 | 位置误差: 604.5m | LR: 1.00e-04
步骤 39500/300000 | 总损失: 0.0671 | 关联损失: 0.0622 | 关联准确率: 97.0% | 滤波损失: 0.0049 | 位置误差: 593.1m | LR: 1.00e-04
步骤 39600/300000 | 总损失: 0.0665 | 关联损失: 0.0646 | 关联准确率: 97.4% | 滤波损失: 0.0019 | 位置误差: 487.9m | LR: 1.00e-04
步骤 39700/300000 | 总损失: 0.0811 | 关联损失: 0.0795 | 关联准确率: 96.5% | 滤波损失: 0.0016 | 位置误差: 427.1m | LR: 1.00e-04
步骤 39800/300000 | 总损失: 0.0597 | 关联损失: 0.0583 | 关联准确率: 97.7% | 滤波损失: 0.0014 | 位置误差: 458.9m | LR: 1.00e-04
步骤 39900/300000 | 总损失: 0.0495 | 关联损失: 0.0494 | 关联准确率: 97.9% | 滤波损失: 0.0001 | 位置误差: 262.5m | LR: 1.00e-04
步骤 40000/300000 | 总损失: 0.0842 | 关联损失: 0.0829 | 关联准确率: 96.5% | 滤波损失: 0.0013 | 位置误差: 389.6m | LR: 1.00e-04

验证中...
验证(全量) - 总损失: 0.1251 | 关联准确率: 96.9% | 位置误差: 893.0m | OSPA: 0.0134 | 位置OSPA: 0.0134 | 数量OSPA: 0.0000
  分场景关联准确率 → crossing: 94.4% | many_targets: 96.9% | high_maneuver: 97.2% | spindle: 98.5%
保存最佳模型，OSPA: 0.0134
保存检查点，步骤 40000
步骤 40100/300000 | 总损失: 0.0843 | 关联损失: 0.0826 | 关联准确率: 96.6% | 滤波损失: 0.0017 | 位置误差: 520.8m | LR: 1.00e-04
步骤 40200/300000 | 总损失: 0.0751 | 关联损失: 0.0636 | 关联准确率: 97.4% | 滤波损失: 0.0115 | 位置误差: 813.3m | LR: 1.00e-04
步骤 40300/300000 | 总损失: 0.0909 | 关联损失: 0.0846 | 关联准确率: 95.9% | 滤波损失: 0.0064 | 位置误差: 671.3m | LR: 1.00e-04
步骤 40400/300000 | 总损失: 0.0563 | 关联损失: 0.0548 | 关联准确率: 97.7% | 滤波损失: 0.0014 | 位置误差: 411.1m | LR: 1.00e-04
步骤 40500/300000 | 总损失: 0.0724 | 关联损失: 0.0704 | 关联准确率: 96.6% | 滤波损失: 0.0020 | 位置误差: 474.6m | LR: 1.00e-04
步骤 40600/300000 | 总损失: 0.1101 | 关联损失: 0.0941 | 关联准确率: 95.6% | 滤波损失: 0.0159 | 位置误差: 834.1m | LR: 1.00e-04
步骤 40700/300000 | 总损失: 0.0552 | 关联损失: 0.0529 | 关联准确率: 98.1% | 滤波损失: 0.0023 | 位置误差: 426.6m | LR: 1.00e-04
步骤 40800/300000 | 总损失: 0.0591 | 关联损失: 0.0582 | 关联准确率: 97.2% | 滤波损失: 0.0009 | 位置误差: 341.4m | LR: 1.00e-04
步骤 40900/300000 | 总损失: 0.0521 | 关联损失: 0.0517 | 关联准确率: 98.0% | 滤波损失: 0.0004 | 位置误差: 271.3m | LR: 1.00e-04
步骤 41000/300000 | 总损失: 0.0512 | 关联损失: 0.0493 | 关联准确率: 98.0% | 滤波损失: 0.0019 | 位置误差: 339.3m | LR: 1.00e-04
步骤 41100/300000 | 总损失: 0.0681 | 关联损失: 0.0671 | 关联准确率: 97.1% | 滤波损失: 0.0011 | 位置误差: 395.2m | LR: 1.00e-04
步骤 41200/300000 | 总损失: 0.0651 | 关联损失: 0.0624 | 关联准确率: 97.0% | 滤波损失: 0.0027 | 位置误差: 515.1m | LR: 1.00e-04
步骤 41300/300000 | 总损失: 0.0880 | 关联损失: 0.0850 | 关联准确率: 96.6% | 滤波损失: 0.0030 | 位置误差: 500.0m | LR: 1.00e-04
步骤 41400/300000 | 总损失: 0.0777 | 关联损失: 0.0711 | 关联准确率: 96.7% | 滤波损失: 0.0065 | 位置误差: 632.7m | LR: 1.00e-04
步骤 41500/300000 | 总损失: 0.0734 | 关联损失: 0.0711 | 关联准确率: 97.0% | 滤波损失: 0.0023 | 位置误差: 468.2m | LR: 1.00e-04
步骤 41600/300000 | 总损失: 0.0759 | 关联损失: 0.0627 | 关联准确率: 97.5% | 滤波损失: 0.0132 | 位置误差: 810.9m | LR: 1.00e-04
步骤 41700/300000 | 总损失: 0.0914 | 关联损失: 0.0862 | 关联准确率: 96.0% | 滤波损失: 0.0053 | 位置误差: 615.8m | LR: 1.00e-04
